customer_id,orders_count,total_revenue,avg_order_value,first_order_date,last_order_date,is_one_order,is_zero_revenue,is_high_value,activity_segment,value_segment,customer_segment
607,2,190.73000000000002,95.36500000000001,2023-02-07,2023-09-10,False,False,False,repeat,low value,repeat_low value
608,2,134.23,67.115,2023-03-30,2023-12-23,False,False,False,repeat,low value,repeat_low value
609,2,267.69,133.845,2023-01-22,2023-09-02,False,False,False,repeat,mid value,repeat_mid value
610,3,307.78999999999996,102.59666666666665,2023-04-23,2023-12-16,False,False,False,repeat,mid value,repeat_mid value
611,3,295.93,98.64333333333333,2023-07-16,2023-11-21,False,False,False,repeat,mid value,repeat_mid value
612,1,186.53,186.53,2023-06-11,2023-06-11,True,False,False,one order,low value,one order_low value
613,1,104.48,104.48,2023-09-08,2023-09-08,True,False,False,one order,low value,one order_low value
614,10,897.27,89.727,2023-01-01,2023-10-22,False,False,False,loyal,high value,loyal_high value
615,5,449.3,89.86,2023-03-11,2023-10-13,False,False,False,loyal,high value,loyal_high value
616,1,92.79,92.79,2023-07-12,2023-07-12,True,False,False,one order,low value,one order_low value
617,5,555.83,111.16600000000001,2023-07-03,2023-11-30,False,False,False,loyal,high value,loyal_high value
618,2,169.98000000000002,84.99000000000001,2023-03-24,2023-08-29,False,False,False,repeat,low value,repeat_low value
619,2,130.3,65.15,2023-07-04,2023-10-13,False,False,False,repeat,low value,repeat_low value
620,2,242.20999999999998,121.10499999999999,2023-02-11,2023-07-31,False,False,False,repeat,mid value,repeat_mid value
621,1,138.06,138.06,2023-01-31,2023-01-31,True,False,False,one order,low value,one order_low value
622,20,1861.3,93.065,2023-01-10,2023-12-01,False,False,False,loyal,high value,loyal_high value
623,2,173.71,86.855,2023-01-23,2023-10-06,False,False,False,repeat,low value,repeat_low value
624,1,112.36,112.36,2023-04-19,2023-04-19,True,False,False,one order,low value,one order_low value
625,5,483.26,96.652,2023-02-04,2023-10-21,False,False,False,loyal,high value,loyal_high value
626,1,114.63,114.63,2023-06-18,2023-06-18,True,False,False,one order,low value,one order_low value
627,2,234.22,117.11,2023-03-12,2023-03-23,False,False,False,repeat,mid value,repeat_mid value
628,10,956.41,95.64099999999999,2023-01-06,2023-11-03,False,False,False,loyal,high value,loyal_high value
629,2,201.39,100.695,2023-03-03,2023-07-06,False,False,False,repeat,low value,repeat_low value
630,5,363.58,72.716,2023-01-13,2023-09-28,False,False,False,loyal,mid value,loyal_mid value
631,1,140.63,140.63,2023-02-10,2023-02-10,True,False,False,one order,low value,one order_low value
632,1,53.8,53.8,2023-04-30,2023-04-30,True,False,False,one order,low value,one order_low value
633,5,628.34,125.668,2023-04-27,2023-12-18,False,False,False,loyal,high value,loyal_high value
634,1,87.26,87.26,2023-07-02,2023-07-02,True,False,False,one order,low value,one order_low value
635,5,517.44,103.48800000000001,2023-01-14,2023-12-04,False,False,False,loyal,high value,loyal_high value
636,2,142.69,71.345,2023-02-16,2023-09-04,False,False,False,repeat,low value,repeat_low value
637,3,204.94,68.31333333333333,2023-01-26,2023-12-04,False,False,False,repeat,low value,repeat_low value
638,10,1003.72,100.372,2023-01-25,2023-12-22,False,False,False,loyal,high value,loyal_high value
639,3,262.07,87.35666666666667,2023-05-14,2023-12-14,False,False,False,repeat,mid value,repeat_mid value
640,1,80.37,80.37,2023-06-03,2023-06-03,True,False,False,one order,low value,one order_low value
641,3,167.91,55.97,2023-05-20,2023-10-28,False,False,False,repeat,low value,repeat_low value
642,10,1074.13,107.41300000000001,2023-03-07,2023-10-09,False,False,False,loyal,high value,loyal_high value
643,1,110.85,110.85,2023-07-11,2023-07-11,True,False,False,one order,low value,one order_low value
644,2,191.95,95.975,2023-02-17,2023-03-12,False,False,False,repeat,low value,repeat_low value
645,5,558.2,111.64000000000001,2023-05-23,2023-12-23,False,False,False,loyal,high value,loyal_high value
646,2,165.22000000000003,82.61000000000001,2023-06-03,2023-09-28,False,False,False,repeat,low value,repeat_low value
647,1,115.22,115.22,2023-05-29,2023-05-29,True,False,False,one order,low value,one order_low value
648,10,1030.4,103.04,2023-01-12,2023-09-25,False,False,False,loyal,high value,loyal_high value
649,2,312.06,156.03,2023-05-20,2023-09-24,False,False,False,repeat,mid value,repeat_mid value
650,2,182.89,91.445,2023-08-16,2023-11-05,False,False,False,repeat,low value,repeat_low value
651,1,83.55,83.55,2023-12-28,2023-12-28,True,False,False,one order,low value,one order_low value
652,2,231.2,115.6,2023-01-14,2023-12-08,False,False,False,repeat,mid value,repeat_mid value
653,3,218.16,72.72,2023-09-03,2023-11-02,False,False,False,repeat,low value,repeat_low value
654,5,587.02,117.404,2023-02-20,2023-12-07,False,False,False,loyal,high value,loyal_high value
655,1,18.87,18.87,2023-02-08,2023-02-08,True,False,False,one order,low value,one order_low value
656,1,81.1,81.1,2023-11-09,2023-11-09,True,False,False,one order,low value,one order_low value
657,2,175.11,87.555,2023-06-29,2023-10-31,False,False,False,repeat,low value,repeat_low value
658,2,176.41,88.205,2023-08-14,2023-08-22,False,False,False,repeat,low value,repeat_low value
659,2,180.26,90.13,2023-08-01,2023-08-20,False,False,False,repeat,low value,repeat_low value
660,1,84.47,84.47,2023-06-24,2023-06-24,True,False,False,one order,low value,one order_low value
661,2,233.70999999999998,116.85499999999999,2023-04-20,2023-09-03,False,False,False,repeat,mid value,repeat_mid value
662,5,568.1600000000001,113.63200000000002,2023-02-11,2023-12-09,False,False,False,loyal,high value,loyal_high value
663,1,71.09,71.09,2023-09-08,2023-09-08,True,False,False,one order,low value,one order_low value
664,10,965.39,96.539,2023-01-13,2023-11-05,False,False,False,loyal,high value,loyal_high value
665,3,363.18,121.06,2023-01-16,2023-05-31,False,False,False,repeat,mid value,repeat_mid value
666,1,118.39,118.39,2023-01-05,2023-01-05,True,False,False,one order,low value,one order_low value
667,1,74.16,74.16,2023-06-27,2023-06-27,True,False,False,one order,low value,one order_low value
668,5,514.62,102.924,2023-03-06,2023-12-21,False,False,False,loyal,high value,loyal_high value
669,10,900.58,90.058,2023-03-09,2023-12-28,False,False,False,loyal,high value,loyal_high value
670,3,257.5,85.83333333333333,2023-10-11,2023-12-31,False,False,False,repeat,mid value,repeat_mid value
671,3,285.27,95.08999999999999,2023-02-02,2023-06-30,False,False,False,repeat,mid value,repeat_mid value
672,10,787.51,78.751,2023-03-04,2023-12-15,False,False,False,loyal,high value,loyal_high value
673,3,349.52,116.50666666666666,2023-06-19,2023-12-02,False,False,False,repeat,mid value,repeat_mid value
674,2,114.8,57.4,2023-12-13,2023-12-18,False,False,False,repeat,low value,repeat_low value
675,5,599.71,119.94200000000001,2023-05-12,2023-08-03,False,False,False,loyal,high value,loyal_high value
676,2,204.95,102.475,2023-02-17,2023-06-17,False,False,False,repeat,low value,repeat_low value
677,10,938.21,93.821,2023-03-21,2023-12-09,False,False,False,loyal,high value,loyal_high value
678,20,1807.8799999999999,90.39399999999999,2023-01-10,2023-11-04,False,False,False,loyal,high value,loyal_high value
679,2,269.95,134.975,2023-09-19,2023-11-09,False,False,False,repeat,mid value,repeat_mid value
680,3,339.2,113.06666666666666,2023-03-21,2023-07-01,False,False,False,repeat,mid value,repeat_mid value
681,5,410.5,82.1,2023-01-05,2023-08-25,False,False,False,loyal,high value,loyal_high value
682,1,81.21,81.21,2023-11-19,2023-11-19,True,False,False,one order,low value,one order_low value
683,3,248.61,82.87,2023-04-19,2023-08-25,False,False,False,repeat,mid value,repeat_mid value
684,3,385.34999999999997,128.45,2023-03-28,2023-10-02,False,False,False,repeat,mid value,repeat_mid value
685,10,1146.27,114.627,2023-01-14,2023-11-21,False,False,False,loyal,high value,loyal_high value
686,3,325.02,108.33999999999999,2023-01-17,2023-10-06,False,False,False,repeat,mid value,repeat_mid value
687,5,398.71,79.74199999999999,2023-03-17,2023-12-31,False,False,False,loyal,high value,loyal_high value
688,3,344.77,114.92333333333333,2023-01-27,2023-12-08,False,False,False,repeat,mid value,repeat_mid value
689,3,276.12,92.04,2023-02-07,2023-09-11,False,False,False,repeat,mid value,repeat_mid value
690,1,122.79,122.79,2023-07-20,2023-07-20,True,False,False,one order,low value,one order_low value
691,10,932.22,93.22200000000001,2023-01-01,2023-12-25,False,False,False,loyal,high value,loyal_high value
692,3,366.1,122.03333333333335,2023-01-17,2023-07-15,False,False,False,repeat,mid value,repeat_mid value
693,1,75.27,75.27,2023-02-14,2023-02-14,True,False,False,one order,low value,one order_low value
694,5,540.34,108.06800000000001,2023-01-03,2023-11-28,False,False,False,loyal,high value,loyal_high value
695,2,290.0,145.0,2023-01-04,2023-05-25,False,False,False,repeat,mid value,repeat_mid value
696,1,77.64,77.64,2023-03-29,2023-03-29,True,False,False,one order,low value,one order_low value
697,2,140.39,70.195,2023-07-24,2023-08-07,False,False,False,repeat,low value,repeat_low value
698,20,1808.41,90.4205,2023-01-11,2023-12-21,False,False,False,loyal,high value,loyal_high value
699,3,246.85,82.28333333333333,2023-03-07,2023-07-19,False,False,False,repeat,mid value,repeat_mid value
700,10,1059.1,105.91,2023-01-20,2023-12-01,False,False,False,loyal,high value,loyal_high value
701,1,79.83,79.83,2023-10-01,2023-10-01,True,False,False,one order,low value,one order_low value
702,2,192.59,96.295,2023-05-18,2023-11-16,False,False,False,repeat,low value,repeat_low value
703,20,2124.2,106.21,2023-01-11,2023-12-15,False,False,True,loyal,high value,loyal_high value
704,20,2080.68,104.03399999999999,2023-01-10,2023-12-12,False,False,True,loyal,high value,loyal_high value
705,1,115.88,115.88,2023-12-24,2023-12-24,True,False,False,one order,low value,one order_low value
706,5,542.36,108.47200000000001,2023-01-21,2023-09-21,False,False,False,loyal,high value,loyal_high value
707,5,517.42,103.484,2023-02-06,2023-12-08,False,False,False,loyal,high value,loyal_high value
708,1,46.59,46.59,2023-06-15,2023-06-15,True,False,False,one order,low value,one order_low value
709,20,2222.94,111.147,2023-01-02,2023-11-24,False,False,True,loyal,high value,loyal_high value
710,1,75.46,75.46,2023-10-28,2023-10-28,True,False,False,one order,low value,one order_low value
711,10,1033.81,103.381,2023-01-16,2023-12-01,False,False,False,loyal,high value,loyal_high value
712,1,114.66,114.66,2023-01-26,2023-01-26,True,False,False,one order,low value,one order_low value
713,1,62.03,62.03,2023-10-03,2023-10-03,True,False,False,one order,low value,one order_low value
714,2,161.47,80.735,2023-06-13,2023-07-07,False,False,False,repeat,low value,repeat_low value
715,1,84.11,84.11,2023-04-22,2023-04-22,True,False,False,one order,low value,one order_low value
716,3,302.34999999999997,100.78333333333332,2023-03-21,2023-11-10,False,False,False,repeat,mid value,repeat_mid value
717,1,121.68,121.68,2023-04-17,2023-04-17,True,False,False,one order,low value,one order_low value
718,2,196.02,98.01,2023-03-09,2023-10-19,False,False,False,repeat,low value,repeat_low value
719,1,85.17,85.17,2023-01-22,2023-01-22,True,False,False,one order,low value,one order_low value
720,1,131.02,131.02,2023-04-10,2023-04-10,True,False,False,one order,low value,one order_low value
721,1,144.01,144.01,2023-11-06,2023-11-06,True,False,False,one order,low value,one order_low value
722,1,105.04,105.04,2023-09-30,2023-09-30,True,False,False,one order,low value,one order_low value
723,5,573.74,114.748,2023-01-02,2023-12-25,False,False,False,loyal,high value,loyal_high value
724,5,450.38,90.076,2023-01-12,2023-12-21,False,False,False,loyal,high value,loyal_high value
725,2,146.41,73.205,2023-01-09,2023-05-26,False,False,False,repeat,low value,repeat_low value
726,2,134.84,67.42,2023-06-06,2023-06-19,False,False,False,repeat,low value,repeat_low value
727,2,252.51999999999998,126.25999999999999,2023-06-21,2023-08-19,False,False,False,repeat,mid value,repeat_mid value
728,2,156.17000000000002,78.08500000000001,2023-03-03,2023-12-28,False,False,False,repeat,low value,repeat_low value
729,5,538.32,107.66400000000002,2023-02-21,2023-11-09,False,False,False,loyal,high value,loyal_high value
730,20,2037.64,101.882,2023-01-03,2023-12-18,False,False,True,loyal,high value,loyal_high value
731,5,526.79,105.35799999999999,2023-07-17,2023-12-25,False,False,False,loyal,high value,loyal_high value
732,1,92.39,92.39,2023-02-15,2023-02-15,True,False,False,one order,low value,one order_low value
733,3,220.31,73.43666666666667,2023-01-30,2023-09-12,False,False,False,repeat,low value,repeat_low value
734,10,1012.75,101.275,2023-01-26,2023-12-18,False,False,False,loyal,high value,loyal_high value
735,3,341.63,113.87666666666667,2023-06-10,2023-10-09,False,False,False,repeat,mid value,repeat_mid value
736,2,154.81,77.405,2023-10-13,2023-12-19,False,False,False,repeat,low value,repeat_low value
737,10,934.33,93.433,2023-03-11,2023-11-26,False,False,False,loyal,high value,loyal_high value
738,3,297.64,99.21333333333332,2023-03-30,2023-10-05,False,False,False,repeat,mid value,repeat_mid value
739,5,549.47,109.894,2023-01-09,2023-09-26,False,False,False,loyal,high value,loyal_high value
740,2,217.41000000000003,108.70500000000001,2023-04-30,2023-07-11,False,False,False,repeat,low value,repeat_low value
741,3,252.28,84.09333333333333,2023-05-13,2023-11-19,False,False,False,repeat,mid value,repeat_mid value
742,5,445.62,89.124,2023-01-24,2023-11-29,False,False,False,loyal,high value,loyal_high value
743,2,242.44,121.22,2023-05-23,2023-12-22,False,False,False,repeat,mid value,repeat_mid value
744,2,213.3,106.65,2023-02-11,2023-07-11,False,False,False,repeat,low value,repeat_low value
745,3,357.35,119.11666666666667,2023-01-29,2023-10-09,False,False,False,repeat,mid value,repeat_mid value
746,3,316.28999999999996,105.42999999999999,2023-10-21,2023-11-19,False,False,False,repeat,mid value,repeat_mid value
747,5,475.67,95.134,2023-02-13,2023-12-22,False,False,False,loyal,high value,loyal_high value
748,1,83.57,83.57,2023-10-29,2023-10-29,True,False,False,one order,low value,one order_low value
749,5,410.22,82.04400000000001,2023-04-25,2023-08-08,False,False,False,loyal,high value,loyal_high value
750,1,196.78,196.78,2023-04-15,2023-04-15,True,False,False,one order,low value,one order_low value
751,1,130.21,130.21,2023-01-02,2023-01-02,True,False,False,one order,low value,one order_low value
752,1,115.54,115.54,2023-12-07,2023-12-07,True,False,False,one order,low value,one order_low value
753,2,246.54000000000002,123.27000000000001,2023-01-25,2023-09-12,False,False,False,repeat,mid value,repeat_mid value
754,2,162.82999999999998,81.41499999999999,2023-01-26,2023-08-13,False,False,False,repeat,low value,repeat_low value
755,2,237.47000000000003,118.73500000000001,2023-09-18,2023-11-09,False,False,False,repeat,mid value,repeat_mid value
756,10,1045.61,104.56099999999999,2023-01-16,2023-12-31,False,False,False,loyal,high value,loyal_high value
757,1,55.08,55.08,2023-06-27,2023-06-27,True,False,False,one order,low value,one order_low value
758,5,498.91,99.78200000000001,2023-01-04,2023-11-26,False,False,False,loyal,high value,loyal_high value
759,3,241.78,80.59333333333333,2023-01-29,2023-05-31,False,False,False,repeat,mid value,repeat_mid value
760,1,133.17,133.17,2023-10-04,2023-10-04,True,False,False,one order,low value,one order_low value
761,10,888.25,88.825,2023-01-17,2023-10-03,False,False,False,loyal,high value,loyal_high value
762,2,197.27,98.635,2023-07-15,2023-09-10,False,False,False,repeat,low value,repeat_low value
763,2,233.11,116.555,2023-01-16,2023-03-21,False,False,False,repeat,mid value,repeat_mid value
764,3,294.43,98.14333333333333,2023-01-12,2023-09-30,False,False,False,repeat,mid value,repeat_mid value
765,1,59.3,59.3,2023-06-02,2023-06-02,True,False,False,one order,low value,one order_low value
766,1,64.76,64.76,2023-04-02,2023-04-02,True,False,False,one order,low value,one order_low value
767,2,180.36,90.18,2023-02-24,2023-04-13,False,False,False,repeat,low value,repeat_low value
768,3,354.5,118.16666666666667,2023-01-26,2023-08-25,False,False,False,repeat,mid value,repeat_mid value
769,2,151.83,75.915,2023-05-02,2023-10-12,False,False,False,repeat,low value,repeat_low value
770,1,52.5,52.5,2023-09-30,2023-09-30,True,False,False,one order,low value,one order_low value
771,1,103.43,103.43,2023-01-24,2023-01-24,True,False,False,one order,low value,one order_low value
772,10,1087.88,108.78800000000001,2023-02-06,2023-12-14,False,False,False,loyal,high value,loyal_high value
773,1,75.81,75.81,2023-01-29,2023-01-29,True,False,False,one order,low value,one order_low value
774,1,102.27,102.27,2023-09-28,2023-09-28,True,False,False,one order,low value,one order_low value
775,3,334.76,111.58666666666666,2023-03-31,2023-11-27,False,False,False,repeat,mid value,repeat_mid value
776,3,295.49,98.49666666666667,2023-04-28,2023-08-17,False,False,False,repeat,mid value,repeat_mid value
777,2,186.25,93.125,2023-03-19,2023-07-10,False,False,False,repeat,low value,repeat_low value
778,2,192.15,96.075,2023-03-16,2023-03-27,False,False,False,repeat,low value,repeat_low value
779,2,226.20999999999998,113.10499999999999,2023-11-02,2023-11-30,False,False,False,repeat,low value,repeat_low value
780,2,188.5,94.25,2023-02-12,2023-05-01,False,False,False,repeat,low value,repeat_low value
781,1,177.83,177.83,2023-01-06,2023-01-06,True,False,False,one order,low value,one order_low value
782,1,134.13,134.13,2023-08-25,2023-08-25,True,False,False,one order,low value,one order_low value
783,2,170.0,85.0,2023-05-22,2023-12-03,False,False,False,repeat,low value,repeat_low value
784,1,77.66,77.66,2023-11-22,2023-11-22,True,False,False,one order,low value,one order_low value
785,1,87.57,87.57,2023-08-17,2023-08-17,True,False,False,one order,low value,one order_low value
786,1,74.43,74.43,2023-12-24,2023-12-24,True,False,False,one order,low value,one order_low value
787,1,114.26,114.26,2023-02-13,2023-02-13,True,False,False,one order,low value,one order_low value
788,1,106.03,106.03,2023-12-29,2023-12-29,True,False,False,one order,low value,one order_low value
789,2,162.66,81.33,2023-06-11,2023-08-22,False,False,False,repeat,low value,repeat_low value
790,2,131.49,65.745,2023-05-16,2023-10-07,False,False,False,repeat,low value,repeat_low value
791,2,190.73000000000002,95.36500000000001,2023-04-10,2023-09-18,False,False,False,repeat,low value,repeat_low value
792,2,149.53,74.765,2023-03-04,2023-06-24,False,False,False,repeat,low value,repeat_low value
793,5,501.25,100.25,2023-01-07,2023-12-25,False,False,False,loyal,high value,loyal_high value
794,2,242.68,121.34,2023-09-07,2023-12-26,False,False,False,repeat,mid value,repeat_mid value
795,5,526.44,105.28800000000001,2023-04-25,2023-12-28,False,False,False,loyal,high value,loyal_high value
796,1,86.61,86.61,2023-03-19,2023-03-19,True,False,False,one order,low value,one order_low value
797,1,84.94,84.94,2023-02-08,2023-02-08,True,False,False,one order,low value,one order_low value
798,1,69.78,69.78,2023-07-10,2023-07-10,True,False,False,one order,low value,one order_low value
799,2,279.7,139.85,2023-05-27,2023-07-25,False,False,False,repeat,mid value,repeat_mid value
800,1,94.48,94.48,2023-12-05,2023-12-05,True,False,False,one order,low value,one order_low value
801,20,2010.97,100.5485,2023-01-06,2023-10-25,False,False,False,loyal,high value,loyal_high value
802,1,94.79,94.79,2023-05-16,2023-05-16,True,False,False,one order,low value,one order_low value
803,2,242.07,121.035,2023-06-10,2023-08-07,False,False,False,repeat,mid value,repeat_mid value
804,2,206.72,103.36,2023-10-16,2023-11-04,False,False,False,repeat,low value,repeat_low value
805,10,1042.71,104.271,2023-01-10,2023-10-03,False,False,False,loyal,high value,loyal_high value
806,2,229.64,114.82,2023-08-06,2023-09-10,False,False,False,repeat,mid value,repeat_mid value
807,1,140.33,140.33,2023-10-18,2023-10-18,True,False,False,one order,low value,one order_low value
808,5,520.4,104.08,2023-03-03,2023-11-27,False,False,False,loyal,high value,loyal_high value
809,10,1004.76,100.476,2023-04-03,2023-12-23,False,False,False,loyal,high value,loyal_high value
810,1,118.35,118.35,2023-11-29,2023-11-29,True,False,False,one order,low value,one order_low value
811,10,1226.6,122.66,2023-02-21,2023-12-29,False,False,False,loyal,high value,loyal_high value
812,2,139.3,69.65,2023-03-05,2023-12-28,False,False,False,repeat,low value,repeat_low value
813,5,542.89,108.578,2023-02-07,2023-07-27,False,False,False,loyal,high value,loyal_high value
814,1,92.32,92.32,2023-11-28,2023-11-28,True,False,False,one order,low value,one order_low value
815,2,197.92000000000002,98.96000000000001,2023-04-06,2023-06-25,False,False,False,repeat,low value,repeat_low value
816,2,186.01,93.005,2023-05-02,2023-08-24,False,False,False,repeat,low value,repeat_low value
817,1,98.37,98.37,2023-07-01,2023-07-01,True,False,False,one order,low value,one order_low value
818,1,139.09,139.09,2023-07-29,2023-07-29,True,False,False,one order,low value,one order_low value
819,2,157.59,78.795,2023-03-27,2023-09-01,False,False,False,repeat,low value,repeat_low value
820,2,277.76,138.88,2023-03-11,2023-04-02,False,False,False,repeat,mid value,repeat_mid value
821,1,161.63,161.63,2023-07-06,2023-07-06,True,False,False,one order,low value,one order_low value
822,5,440.53000000000003,88.10600000000001,2023-02-15,2023-11-27,False,False,False,loyal,high value,loyal_high value
823,1,158.88,158.88,2023-02-03,2023-02-03,True,False,False,one order,low value,one order_low value
824,1,99.97,99.97,2023-04-23,2023-04-23,True,False,False,one order,low value,one order_low value
825,3,266.29,88.76333333333334,2023-04-23,2023-07-08,False,False,False,repeat,mid value,repeat_mid value
826,1,156.88,156.88,2023-12-30,2023-12-30,True,False,False,one order,low value,one order_low value
827,5,567.33,113.46600000000001,2023-08-07,2023-12-24,False,False,False,loyal,high value,loyal_high value
828,2,177.54000000000002,88.77000000000001,2023-03-23,2023-07-23,False,False,False,repeat,low value,repeat_low value
829,2,218.98,109.49,2023-06-20,2023-11-16,False,False,False,repeat,low value,repeat_low value
830,2,187.48000000000002,93.74000000000001,2023-06-26,2023-11-23,False,False,False,repeat,low value,repeat_low value
831,2,105.00999999999999,52.504999999999995,2023-04-26,2023-05-09,False,False,False,repeat,low value,repeat_low value
832,2,167.45,83.725,2023-01-25,2023-04-03,False,False,False,repeat,low value,repeat_low value
833,1,102.71,102.71,2023-08-13,2023-08-13,True,False,False,one order,low value,one order_low value
834,1,92.06,92.06,2023-08-08,2023-08-08,True,False,False,one order,low value,one order_low value
835,10,1167.46,116.74600000000001,2023-01-15,2023-12-25,False,False,False,loyal,high value,loyal_high value
836,5,530.1600000000001,106.03200000000001,2023-06-06,2023-12-29,False,False,False,loyal,high value,loyal_high value
837,1,47.36,47.36,2023-05-07,2023-05-07,True,False,False,one order,low value,one order_low value
838,3,257.81,85.93666666666667,2023-09-19,2023-12-23,False,False,False,repeat,mid value,repeat_mid value
839,5,575.59,115.11800000000001,2023-01-02,2023-11-05,False,False,False,loyal,high value,loyal_high value
840,3,272.04,90.68,2023-04-28,2023-09-17,False,False,False,repeat,mid value,repeat_mid value
841,3,225.61,75.20333333333333,2023-02-15,2023-09-27,False,False,False,repeat,low value,repeat_low value
842,3,341.48,113.82666666666667,2023-01-08,2023-12-10,False,False,False,repeat,mid value,repeat_mid value
843,10,872.02,87.202,2023-01-12,2023-11-30,False,False,False,loyal,high value,loyal_high value
844,2,128.41,64.205,2023-02-26,2023-12-07,False,False,False,repeat,low value,repeat_low value
845,1,161.87,161.87,2023-12-22,2023-12-22,True,False,False,one order,low value,one order_low value
846,10,1050.6100000000001,105.061,2023-01-22,2023-12-24,False,False,False,loyal,high value,loyal_high value
847,2,185.88,92.94,2023-05-26,2023-10-19,False,False,False,repeat,low value,repeat_low value
848,10,991.15,99.115,2023-02-19,2023-11-19,False,False,False,loyal,high value,loyal_high value
849,2,154.87,77.435,2023-03-23,2023-12-26,False,False,False,repeat,low value,repeat_low value
850,3,259.82,86.60666666666667,2023-02-12,2023-10-25,False,False,False,repeat,mid value,repeat_mid value
851,2,128.89,64.445,2023-05-28,2023-08-01,False,False,False,repeat,low value,repeat_low value
852,1,129.47,129.47,2023-10-05,2023-10-05,True,False,False,one order,low value,one order_low value
853,2,163.06,81.53,2023-05-09,2023-09-27,False,False,False,repeat,low value,repeat_low value
854,5,651.3599999999999,130.272,2023-01-26,2023-10-26,False,False,False,loyal,high value,loyal_high value
855,2,225.73,112.865,2023-02-11,2023-10-12,False,False,False,repeat,low value,repeat_low value
856,5,548.44,109.68800000000002,2023-01-26,2023-12-03,False,False,False,loyal,high value,loyal_high value
857,3,297.07,99.02333333333333,2023-03-14,2023-08-19,False,False,False,repeat,mid value,repeat_mid value
858,1,75.44,75.44,2023-02-14,2023-02-14,True,False,False,one order,low value,one order_low value
859,1,56.5,56.5,2023-04-15,2023-04-15,True,False,False,one order,low value,one order_low value
860,1,90.53,90.53,2023-06-16,2023-06-16,True,False,False,one order,low value,one order_low value
861,2,193.96,96.98,2023-07-30,2023-09-29,False,False,False,repeat,low value,repeat_low value
862,5,574.4000000000001,114.88000000000002,2023-02-06,2023-12-03,False,False,False,loyal,high value,loyal_high value
863,1,134.49,134.49,2023-12-29,2023-12-29,True,False,False,one order,low value,one order_low value
864,10,1013.6,101.36,2023-03-12,2023-12-10,False,False,False,loyal,high value,loyal_high value
865,20,1990.91,99.5455,2023-01-01,2023-12-09,False,False,False,loyal,high value,loyal_high value
866,20,2010.42,100.521,2023-01-01,2023-11-21,False,False,False,loyal,high value,loyal_high value
867,1,67.65,67.65,2023-06-15,2023-06-15,True,False,False,one order,low value,one order_low value
868,10,933.8,93.38,2023-01-23,2023-12-04,False,False,False,loyal,high value,loyal_high value
869,2,219.44,109.72,2023-03-14,2023-06-05,False,False,False,repeat,low value,repeat_low value
870,3,203.29,67.76333333333334,2023-04-06,2023-11-11,False,False,False,repeat,low value,repeat_low value
871,2,178.14,89.07,2023-05-18,2023-06-05,False,False,False,repeat,low value,repeat_low value
872,1,82.89,82.89,2023-09-27,2023-09-27,True,False,False,one order,low value,one order_low value
873,1,64.63,64.63,2023-11-27,2023-11-27,True,False,False,one order,low value,one order_low value
874,2,214.35000000000002,107.17500000000001,2023-10-12,2023-11-06,False,False,False,repeat,low value,repeat_low value
875,1,56.3,56.3,2023-04-14,2023-04-14,True,False,False,one order,low value,one order_low value
876,1,87.35,87.35,2023-08-08,2023-08-08,True,False,False,one order,low value,one order_low value
877,3,265.19,88.39666666666666,2023-01-03,2023-07-09,False,False,False,repeat,mid value,repeat_mid value
878,5,614.16,122.832,2023-01-04,2023-07-24,False,False,False,loyal,high value,loyal_high value
879,3,375.25,125.08333333333333,2023-01-04,2023-09-13,False,False,False,repeat,mid value,repeat_mid value
880,1,164.84,164.84,2023-03-29,2023-03-29,True,False,False,one order,low value,one order_low value
881,10,1000.36,100.036,2023-03-07,2023-12-18,False,False,False,loyal,high value,loyal_high value
882,1,109.01,109.01,2023-09-25,2023-09-25,True,False,False,one order,low value,one order_low value
883,2,229.77,114.885,2023-03-04,2023-06-26,False,False,False,repeat,mid value,repeat_mid value
884,2,88.36,44.18,2023-10-13,2023-11-28,False,False,False,repeat,low value,repeat_low value
885,1,129.02,129.02,2023-07-25,2023-07-25,True,False,False,one order,low value,one order_low value
886,10,1077.66,107.766,2023-02-15,2023-12-09,False,False,False,loyal,high value,loyal_high value
887,5,445.51,89.102,2023-03-02,2023-06-25,False,False,False,loyal,high value,loyal_high value
888,3,266.03,88.67666666666666,2023-02-26,2023-11-17,False,False,False,repeat,mid value,repeat_mid value
889,2,157.77,78.885,2023-05-11,2023-09-28,False,False,False,repeat,low value,repeat_low value
890,1,74.31,74.31,2023-02-10,2023-02-10,True,False,False,one order,low value,one order_low value
891,2,175.06,87.53,2023-01-09,2023-01-13,False,False,False,repeat,low value,repeat_low value
892,3,333.53,111.17666666666666,2023-02-07,2023-04-19,False,False,False,repeat,mid value,repeat_mid value
893,1,99.14,99.14,2023-10-27,2023-10-27,True,False,False,one order,low value,one order_low value
894,1,103.56,103.56,2023-05-08,2023-05-08,True,False,False,one order,low value,one order_low value
895,5,579.26,115.852,2023-01-11,2023-12-30,False,False,False,loyal,high value,loyal_high value
896,5,469.36,93.872,2023-01-14,2023-11-21,False,False,False,loyal,high value,loyal_high value
897,2,203.67000000000002,101.83500000000001,2023-05-24,2023-09-14,False,False,False,repeat,low value,repeat_low value
898,2,221.64,110.82,2023-06-21,2023-12-11,False,False,False,repeat,low value,repeat_low value
899,2,178.24,89.12,2023-08-09,2023-12-05,False,False,False,repeat,low value,repeat_low value
