customer_id,order_date,revenue
1220,2023-06-30,111.76
1220,2023-09-21,85.97
1220,2023-06-17,85.29
1221,2023-09-10,48.55
1221,2023-03-01,129.26
1222,2023-10-16,115.59
1222,2023-01-31,106.65
1223,2023-05-12,82.58
1223,2023-11-20,50.09
1224,2023-10-28,91.24
1224,2023-01-04,123.81
1224,2023-01-16,84.55
1225,2023-03-13,125.6
1225,2023-07-27,49.76
1226,2023-03-06,83.24
1226,2023-06-24,90.64
1227,2023-09-23,168.11
1227,2023-10-03,101.61
1227,2023-08-27,68.22
1228,2023-10-22,84.99
1228,2023-12-24,116.73
1228,2023-06-17,97.35
1229,2023-03-23,118.89
1229,2023-01-07,101.91
1230,2023-03-06,75.99
1231,2023-03-18,85.03
1231,2023-02-17,106.52
1232,2023-03-25,86.06
1232,2023-01-10,59.69
1232,2023-04-26,125.62
1233,2023-02-16,105.29
1233,2023-02-22,113.54
1234,2023-03-18,130.48
1234,2023-10-16,87.9
1235,2023-11-25,129.64
1235,2023-10-31,149.35
1236,2023-06-13,61.43
1236,2023-06-21,60.92
1236,2023-09-11,77.92
1237,2023-03-27,90.67
1238,2023-11-28,141.71
1238,2023-04-03,139.48
1239,2023-04-04,144.78
1239,2023-11-10,101.12
1239,2023-03-20,108.5
1240,2023-12-16,135.03
1241,2023-08-24,99.13
1241,2023-12-22,92.97
1242,2023-07-06,122.81
1242,2023-02-24,88.43
1243,2023-06-21,54.02
1244,2023-07-28,66.14
1244,2023-10-13,110.89
1244,2023-10-24,48.37
1245,2023-01-18,78.64
1246,2023-03-09,96.1
1246,2023-10-05,121.2
1247,2023-09-19,135.44
1247,2023-10-01,55.31
1248,2023-05-29,80.56
1248,2023-11-14,101.3
1249,2023-04-28,126.71
1249,2023-10-17,32.85
1249,2023-12-01,95.37
1249,2023-11-02,101.02
1249,2023-02-14,99.02
1250,2023-10-11,113.62
1251,2023-12-23,98.54
1251,2023-03-03,75.3
1251,2023-10-07,84.55
1251,2023-02-08,50.65
1251,2023-04-25,82.84
1252,2023-01-13,133.86
1252,2023-10-02,38.95
1253,2023-12-03,96.13
1253,2023-10-02,84.73
1253,2023-03-05,80.78
1254,2023-03-28,109.52
1254,2023-03-08,137.94
1254,2023-10-07,112.9
1255,2023-10-23,75.77
1256,2023-05-29,88.25
1256,2023-02-04,173.17
1257,2023-10-06,125.04
1258,2023-03-17,75.91
1258,2023-04-27,78.04
1259,2023-06-24,133.05
1259,2023-01-21,114.76
1259,2023-03-14,74.18
1259,2023-08-21,73.36
1259,2023-08-04,132.19
1259,2023-02-13,74.4
1259,2023-04-01,44.41
1259,2023-12-05,140.89
1259,2023-03-24,67.07
1259,2023-01-21,89.15
1260,2023-05-10,37.95
1260,2023-10-06,102.68
1261,2023-05-12,128.36
1261,2023-01-13,83.42
1261,2023-01-03,47.04
1262,2023-03-31,87.8
1263,2023-02-04,38.41
1264,2023-08-01,64.57
1264,2023-01-03,101.62
1264,2023-11-03,128.15
1264,2023-08-23,60.64
1264,2023-04-26,86.69
1265,2023-05-22,38.48
1265,2023-03-02,79.53
1265,2023-01-18,118.69
1266,2023-07-05,64.29
1266,2023-06-27,55.0
1267,2023-12-22,99.82
1268,2023-10-27,93.55
1268,2023-02-19,146.27
1268,2023-09-18,78.67
1269,2023-11-09,84.85
1269,2023-01-26,92.98
1270,2023-01-03,94.12
1271,2023-08-17,118.55
1271,2023-08-03,143.67
1271,2023-06-20,66.06
1271,2023-10-25,126.62
1271,2023-11-16,80.29
1272,2023-07-18,129.84
1273,2023-08-30,99.39
1273,2023-02-13,70.66
1273,2023-07-15,116.28
1273,2023-02-28,105.19
1273,2023-05-20,137.8
1274,2023-01-08,125.56
1274,2023-07-02,94.83
1275,2023-10-17,47.99
1275,2023-11-09,116.93
1275,2023-11-23,70.61
1275,2023-07-29,104.96
1275,2023-09-02,100.38
1276,2023-12-22,61.43
1276,2023-11-10,51.52
1277,2023-12-14,108.22
1277,2023-01-27,79.08
1278,2023-09-14,89.66
1279,2023-01-30,100.37
1280,2023-11-12,106.3
1280,2023-03-04,118.45
1280,2023-06-13,122.6
1281,2023-04-24,78.47
1281,2023-08-05,142.57
1281,2023-05-15,108.8
1281,2023-08-22,93.14
1281,2023-02-26,101.33
1281,2023-05-22,120.35
1281,2023-03-12,88.87
1281,2023-07-23,100.05
1281,2023-12-28,87.23
1281,2023-08-16,139.49
1281,2023-09-03,126.49
1281,2023-09-29,105.77
1281,2023-01-16,129.44
1281,2023-08-28,121.87
1281,2023-10-05,146.18
1281,2023-04-10,124.63
1281,2023-02-01,72.65
1281,2023-12-02,131.2
1281,2023-03-17,69.43
1281,2023-11-12,133.19
1282,2023-08-31,91.11
1282,2023-07-04,166.55
1283,2023-09-02,101.72
1283,2023-05-20,132.19
1283,2023-05-29,106.56
1283,2023-05-10,42.72
1283,2023-12-23,120.65
1283,2023-09-19,118.2
1283,2023-02-06,128.87
1283,2023-05-22,93.7
1283,2023-10-23,97.77
1283,2023-04-17,104.33
1283,2023-03-24,44.99
1283,2023-10-15,83.87
1283,2023-08-03,77.79
1283,2023-10-08,142.46
1283,2023-12-10,87.56
1283,2023-07-13,137.57
1283,2023-04-12,108.69
1283,2023-05-07,74.11
1283,2023-01-31,142.63
1283,2023-03-04,56.36
1284,2023-10-01,108.05
1285,2023-03-21,57.05
1285,2023-12-27,111.25
1285,2023-03-18,83.73
1285,2023-11-03,146.1
1285,2023-03-17,124.57
1286,2023-09-07,103.44
1286,2023-02-26,70.0
1287,2023-01-22,165.81
1287,2023-04-18,49.57
1287,2023-04-23,85.0
1287,2023-06-17,167.1
1287,2023-12-13,110.72
1287,2023-08-15,155.37
1287,2023-01-01,129.7
1287,2023-02-10,78.57
1287,2023-06-10,131.4
1287,2023-06-10,96.16
1288,2023-02-14,115.26
1288,2023-03-21,110.81
1288,2023-12-03,116.24
1288,2023-12-15,68.05
1288,2023-02-03,93.65
1289,2023-09-06,161.63
1289,2023-02-16,104.43
1290,2023-12-28,86.23
1290,2023-07-21,69.47
1291,2023-10-24,114.36
1291,2023-05-14,56.65
1291,2023-11-26,85.28
1291,2023-04-27,189.59
1291,2023-11-13,68.54
1292,2023-02-28,62.17
1292,2023-01-15,97.33
1292,2023-12-20,79.34
1293,2023-09-02,147.28
1293,2023-01-19,56.28
1294,2023-12-06,78.73
1294,2023-05-27,157.49
1295,2023-06-12,64.17
1295,2023-09-13,69.62
1295,2023-06-23,104.59
1296,2023-01-29,76.89
1296,2023-09-30,96.04
1296,2023-12-26,117.25
1296,2023-10-22,55.36
1296,2023-02-06,66.24
1296,2023-01-14,112.31
1296,2023-03-24,94.87
1296,2023-02-13,123.19
1296,2023-10-29,148.2
1296,2023-09-24,63.43
1297,2023-09-02,154.79
1297,2023-01-21,102.8
1297,2023-05-16,112.55
1298,2023-11-24,68.33
1298,2023-07-23,129.0
1298,2023-08-07,80.44
1298,2023-08-29,74.65
1298,2023-11-16,118.54
1298,2023-10-09,104.94
1298,2023-08-08,80.35
1298,2023-07-31,69.63
1298,2023-10-13,101.74
1298,2023-03-22,133.28
1299,2023-03-08,127.28
1300,2023-10-29,55.61
1300,2023-07-19,92.95
1301,2023-05-01,98.04
1301,2023-12-02,110.43
1301,2023-11-07,120.12
1302,2023-06-01,88.4
1302,2023-05-06,73.51
1303,2023-12-11,81.91
1303,2023-11-02,110.88
1303,2023-03-13,87.26
1303,2023-09-29,154.69
1303,2023-08-02,110.67
1304,2023-05-27,116.58
1304,2023-06-14,74.82
1304,2023-08-19,88.94
1304,2023-08-16,132.99
1304,2023-08-13,156.06
1305,2023-12-02,159.19
1305,2023-09-28,121.64
1305,2023-04-05,102.74
1305,2023-03-22,88.59
1305,2023-10-01,59.92
1305,2023-10-15,132.12
1305,2023-05-04,112.5
1305,2023-06-29,99.66
1305,2023-04-07,52.82
1305,2023-02-18,83.15
1306,2023-07-29,102.4
1307,2023-11-09,109.63
1307,2023-07-09,70.36
1307,2023-01-23,121.69
1307,2023-04-15,132.91
1307,2023-02-15,143.25
1307,2023-03-22,47.73
1307,2023-01-15,113.62
1307,2023-05-01,107.15
1307,2023-10-04,74.78
1307,2023-01-27,73.87
1307,2023-07-29,158.5
1307,2023-07-03,78.78
1307,2023-09-17,166.3
1307,2023-12-10,126.05
1307,2023-12-10,157.83
1307,2023-01-07,99.01
1307,2023-07-02,84.89
1307,2023-07-16,149.32
1307,2023-03-19,59.57
1307,2023-06-27,134.56
1308,2023-01-18,101.86
1308,2023-10-22,75.96
1309,2023-03-13,71.58
1310,2023-09-09,70.86
1310,2023-07-20,40.78
1311,2023-11-04,113.89
1311,2023-03-24,113.15
1311,2023-02-17,84.27
1311,2023-06-26,100.63
1311,2023-02-21,63.35
1312,2023-01-25,35.88
1312,2023-09-13,101.25
1312,2023-07-17,65.68
1312,2023-04-04,87.55
1312,2023-04-14,145.06
1313,2023-04-25,130.53
1313,2023-09-30,29.51
1314,2023-08-20,72.97
1314,2023-02-16,87.2
1315,2023-04-05,61.33
1315,2023-03-06,90.45
1315,2023-08-16,82.45
1315,2023-12-07,107.62
1315,2023-02-12,64.72
1316,2023-10-26,123.12
1316,2023-04-09,114.37
1316,2023-04-22,88.21
1317,2023-06-18,125.96
1318,2023-09-10,140.03
1318,2023-02-18,76.63
1318,2023-11-18,89.66
1319,2023-03-03,116.46
1319,2023-08-17,138.17
1319,2023-12-06,73.56
1319,2023-01-23,102.71
1319,2023-04-16,154.31
1320,2023-11-17,111.98
1320,2023-04-18,56.29
1320,2023-03-13,55.11
1320,2023-10-10,79.85
1320,2023-10-28,161.66
1321,2023-09-10,129.22
1322,2023-04-16,85.25
1323,2023-10-27,137.12
1324,2023-09-22,73.15
1324,2023-07-21,119.81
1325,2023-11-08,95.58
1326,2023-08-26,134.61
1326,2023-02-14,134.88
1326,2023-11-17,95.34
1326,2023-04-04,85.12
1326,2023-08-08,139.74
1327,2023-12-27,115.89
1327,2023-06-04,102.86
1327,2023-11-01,84.45
1328,2023-01-01,111.21
1328,2023-02-27,139.62
1328,2023-12-01,148.8
1328,2023-03-18,91.34
1328,2023-08-05,75.79
1329,2023-07-25,115.36
1329,2023-11-06,105.2
1329,2023-09-24,85.47
1329,2023-11-29,44.14
1329,2023-02-22,129.48
1329,2023-04-09,106.93
1329,2023-08-08,144.31
1329,2023-04-12,93.92
1329,2023-09-07,105.24
1329,2023-11-18,68.96
1330,2023-08-01,154.6
1331,2023-11-05,108.44
1332,2023-04-18,154.98
1332,2023-09-02,72.74
1333,2023-02-18,118.12
1333,2023-03-19,141.82
1333,2023-12-25,88.69
1334,2023-07-12,98.46
1335,2023-11-12,52.56
1335,2023-05-21,107.91
1335,2023-04-21,83.24
1335,2023-04-18,79.34
1335,2023-05-14,123.67
1336,2023-12-09,66.74
1336,2023-06-13,106.1
1336,2023-11-16,196.26
1336,2023-07-12,75.69
1336,2023-02-24,128.75
1337,2023-01-25,76.65
1337,2023-05-11,145.29
1338,2023-09-20,136.36
1338,2023-04-30,53.48
1338,2023-01-28,67.94
1338,2023-04-10,148.0
1338,2023-04-02,145.85
1339,2023-01-06,2.75
1339,2023-10-26,108.91
1339,2023-02-16,84.82
1339,2023-06-03,104.52
1339,2023-04-25,120.46
1339,2023-01-10,119.63
1339,2023-08-02,90.59
1339,2023-12-07,92.21
1339,2023-08-01,103.23
1339,2023-05-29,129.95
1339,2023-03-13,70.05
1339,2023-06-01,50.01
1339,2023-08-12,55.04
1339,2023-08-29,148.57
1339,2023-11-27,85.81
1339,2023-03-27,78.66
1339,2023-02-12,67.67
1339,2023-06-24,110.29
1339,2023-01-20,72.45
1339,2023-02-14,81.59
1340,2023-06-03,112.59
1340,2023-12-25,69.78
1340,2023-02-07,150.28
1341,2023-09-11,95.86
1342,2023-07-06,92.34
1342,2023-06-22,107.45
1342,2023-12-02,87.02
1342,2023-06-11,165.57
1342,2023-08-02,58.34
1343,2023-10-19,73.23
1343,2023-07-08,131.68
1344,2023-12-20,123.65
1344,2023-11-08,127.42
1344,2023-04-30,70.39
1344,2023-01-25,119.06
1344,2023-09-23,89.18
1345,2023-11-29,107.55
1345,2023-05-17,67.11
1345,2023-07-10,201.32
1345,2023-03-14,120.3
1345,2023-11-24,67.11
1346,2023-11-23,43.3
1346,2023-01-19,178.12
1347,2023-07-03,126.05
1347,2023-07-04,112.12
1347,2023-12-12,79.16
1347,2023-03-22,99.55
1347,2023-09-06,38.23
1348,2023-01-07,77.48
1349,2023-12-29,123.78
1350,2023-06-19,104.31
1351,2023-02-20,140.37
1352,2023-07-31,147.3
1353,2023-09-13,122.45
1353,2023-04-08,50.51
1354,2023-04-23,122.08
1355,2023-11-06,74.07
1356,2023-08-04,134.07
1356,2023-08-21,109.38
1356,2023-03-04,125.65
1356,2023-07-03,122.77
1356,2023-06-26,81.75
1357,2023-03-14,79.79
1357,2023-03-10,133.35
1358,2023-08-24,88.77
1358,2023-01-28,114.69
1358,2023-10-23,106.47
1359,2023-04-01,105.79
1359,2023-01-30,103.85
1360,2023-05-25,82.26
1360,2023-05-26,72.92
1361,2023-07-22,180.95
1362,2023-04-23,108.58
1363,2023-01-23,105.65
1363,2023-09-03,84.41
1364,2023-11-14,61.85
1364,2023-03-28,145.55
1365,2023-01-27,115.19
1365,2023-10-17,101.51
1366,2023-08-15,89.66
1366,2023-12-17,95.2
1367,2023-07-10,92.7
1368,2023-10-05,152.85
1368,2023-05-22,136.71
1369,2023-04-08,121.71
1369,2023-10-29,92.21
1370,2023-08-08,89.85
1370,2023-03-12,136.44
1371,2023-02-21,40.3
1371,2023-02-07,109.97
1371,2023-12-21,88.71
1371,2023-09-19,109.48
1371,2023-03-09,62.01
1372,2023-01-13,152.61
1373,2023-08-08,116.75
1373,2023-02-27,70.61
1373,2023-02-05,57.62
1374,2023-07-12,109.34
1374,2023-11-29,116.42
1374,2023-02-12,93.22
1374,2023-12-17,111.21
1374,2023-11-07,116.76
1374,2023-03-04,105.43
1374,2023-02-06,96.93
1374,2023-04-17,86.96
1374,2023-01-28,138.19
1374,2023-02-05,93.14
1375,2023-07-27,99.97
1376,2023-09-20,129.79
1377,2023-03-05,113.53
1377,2023-01-12,179.61
1378,2023-04-11,135.68
1378,2023-01-16,57.52
1378,2023-12-14,58.86
1379,2023-07-01,124.34
1379,2023-02-16,124.76
1379,2023-02-12,127.76
1380,2023-05-24,105.06
1380,2023-01-28,130.4
1381,2023-12-11,66.08
1381,2023-06-27,98.76
1382,2023-03-15,105.6
1382,2023-08-27,99.76
1383,2023-07-07,129.17
1383,2023-11-04,47.84
1383,2023-08-06,109.48
1384,2023-01-10,102.86
1384,2023-04-22,152.71
1384,2023-07-24,155.5
1384,2023-07-21,71.68
1384,2023-09-05,95.73
1385,2023-03-14,78.76
1385,2023-01-27,90.29
1386,2023-09-20,105.19
1387,2023-03-25,118.07
1387,2023-10-08,102.71
1388,2023-12-25,92.78
1389,2023-05-26,74.54
1390,2023-11-12,91.36
1390,2023-07-13,104.51
1391,2023-10-31,104.73
1392,2023-08-08,105.85
1392,2023-11-07,76.13
1392,2023-02-05,141.98
1392,2023-06-27,94.64
1392,2023-05-27,82.22
1392,2023-12-25,135.61
1392,2023-12-13,72.85
1392,2023-08-18,78.5
1392,2023-10-08,62.31
1392,2023-08-16,44.02
1393,2023-09-07,132.73
1393,2023-07-12,120.75
1393,2023-02-09,86.28
1393,2023-07-12,113.75
1393,2023-05-17,66.86
1393,2023-05-24,113.08
1393,2023-10-26,117.97
1393,2023-12-11,98.25
1393,2023-05-19,134.78
1393,2023-02-21,80.25
1394,2023-12-06,82.16
1395,2023-12-18,21.98
1396,2023-10-27,142.9
1396,2023-12-25,101.87
1396,2023-09-13,60.76
1397,2023-07-21,159.51
1397,2023-10-13,122.72
1398,2023-08-26,81.56
1399,2023-08-01,99.94
1400,2023-04-14,73.71
1400,2023-03-22,125.43
1401,2023-11-22,175.16
1401,2023-09-06,86.45
1401,2023-08-28,82.24
1402,2023-12-16,153.13
1403,2023-09-28,131.45
1404,2023-02-15,74.85
1404,2023-04-05,94.28
1404,2023-01-09,41.06
1404,2023-07-22,87.03
1404,2023-06-23,106.95
1405,2023-02-28,72.18
1406,2023-03-02,138.65
1406,2023-03-05,92.99
1406,2023-09-02,106.06
1406,2023-04-16,70.06
1406,2023-04-13,47.93
1407,2023-09-18,91.91
1408,2023-08-28,78.08
1408,2023-01-11,92.3
1408,2023-04-18,84.82
1408,2023-12-02,114.4
1408,2023-05-13,141.5
1409,2023-10-08,119.16
1409,2023-08-11,150.93
1410,2023-07-11,92.9
1410,2023-01-18,16.32
1410,2023-11-03,101.82
1411,2023-02-28,157.79
1412,2023-02-07,53.39
1413,2023-01-03,104.17
1414,2023-01-16,102.27
1414,2023-05-14,114.12
1414,2023-08-01,138.77
1414,2023-08-29,87.26
1414,2023-04-25,72.82
1414,2023-03-21,103.38
1414,2023-09-20,135.23
1414,2023-10-30,135.63
1414,2023-09-27,98.23
1414,2023-01-14,155.54
1415,2023-08-20,46.95
1415,2023-09-18,87.36
1415,2023-04-23,101.96
1416,2023-10-05,147.95
1416,2023-06-11,69.64
1416,2023-01-17,96.86
1417,2023-07-29,32.33
1417,2023-02-27,112.93
1418,2023-05-15,114.24
1418,2023-12-07,92.39
1418,2023-03-24,90.07
1419,2023-01-18,134.91
1419,2023-04-03,36.39
1419,2023-05-28,137.45
1419,2023-06-21,121.53
1419,2023-08-13,138.04
1419,2023-03-07,72.59
1419,2023-06-07,126.12
1419,2023-04-08,86.91
1419,2023-08-24,131.44
1419,2023-02-02,98.42
1420,2023-03-12,42.17
1421,2023-08-04,113.73
1421,2023-06-29,160.4
1422,2023-09-17,77.78
1422,2023-12-26,25.17
1422,2023-04-27,86.23
1423,2023-05-22,117.45
1424,2023-10-08,173.91
1424,2023-05-22,96.73
1424,2023-09-28,120.81
1424,2023-03-23,147.53
1424,2023-01-31,116.38
1425,2023-08-18,86.03
1425,2023-08-15,63.1
1426,2023-02-01,83.71
1426,2023-04-03,101.48
1426,2023-01-09,94.21
1426,2023-03-28,65.9
1426,2023-07-14,61.76
1427,2023-05-02,115.28
1427,2023-06-02,81.52
1427,2023-07-31,91.51
1427,2023-02-11,131.58
1427,2023-08-16,67.92
1428,2023-05-07,149.09
1428,2023-03-16,107.41
1428,2023-07-02,66.24
1429,2023-09-04,57.92
1429,2023-04-06,47.37
1429,2023-05-02,121.19
1430,2023-11-30,97.49
1430,2023-11-22,110.96
1430,2023-11-28,146.4
1431,2023-04-05,134.39
1431,2023-12-13,138.21
1432,2023-09-28,132.74
1432,2023-08-12,98.26
1432,2023-11-24,106.22
1433,2023-05-14,113.37
1434,2023-11-09,107.92
1434,2023-05-07,68.57
1434,2023-07-10,126.15
1435,2023-06-02,109.82
1435,2023-04-17,161.12
1435,2023-06-27,104.41
1436,2023-09-23,102.07
1436,2023-01-29,134.14
1437,2023-09-23,104.29
1437,2023-04-23,88.37
1437,2023-09-09,96.37
1437,2023-04-07,136.49
1437,2023-07-17,97.09
1437,2023-03-06,156.26
1437,2023-10-22,98.67
1437,2023-01-12,92.13
1437,2023-11-29,104.2
1437,2023-06-21,117.22
1438,2023-06-15,152.33
1438,2023-11-15,119.91
1438,2023-07-08,73.68
1438,2023-02-10,142.48
1438,2023-12-30,146.66
1438,2023-06-09,98.35
1438,2023-09-21,122.88
1438,2023-12-18,124.54
1438,2023-02-02,65.2
1438,2023-01-05,165.6
1439,2023-05-25,90.71
1439,2023-08-18,105.76
1440,2023-09-28,95.85
1440,2023-12-24,88.68
1440,2023-08-07,38.46
1441,2023-08-06,122.45
1441,2023-08-14,108.78
1441,2023-12-05,43.59
1441,2023-09-22,75.4
1441,2023-07-26,121.15
1441,2023-06-23,28.28
1441,2023-09-03,103.84
1441,2023-02-05,146.66
1441,2023-01-19,94.85
1441,2023-01-23,112.67
1442,2023-09-10,104.1
1442,2023-05-22,89.23
1442,2023-11-03,38.66
1442,2023-04-20,116.4
1442,2023-03-04,123.13
1443,2023-01-06,107.37
1443,2023-07-26,97.69
1443,2023-06-06,104.9
1443,2023-11-26,143.85
1443,2023-12-19,17.09
1443,2023-10-16,148.57
1443,2023-05-20,130.47
1443,2023-11-09,105.62
1443,2023-12-18,143.05
1443,2023-01-21,61.23
1443,2023-12-29,123.28
1443,2023-03-17,115.43
1443,2023-07-05,21.74
1443,2023-10-17,107.3
1443,2023-02-25,95.27
1443,2023-09-15,117.68
1443,2023-08-06,108.97
1443,2023-01-10,119.06
1443,2023-03-28,120.38
1443,2023-02-24,78.7
1444,2023-02-03,118.49
1444,2023-09-29,116.7
1444,2023-10-03,86.59
1445,2023-07-26,148.33
1446,2023-08-30,137.69
1447,2023-09-28,135.63
1448,2023-12-18,34.17
1448,2023-05-22,99.35
1448,2023-12-03,97.86
1448,2023-09-28,55.99
1448,2023-03-06,105.76
1448,2023-01-10,102.83
1448,2023-08-22,47.97
1448,2023-09-24,137.94
1448,2023-04-28,76.25
1448,2023-11-30,83.48
1449,2023-09-03,53.67
1449,2023-07-30,68.77
1449,2023-06-07,107.18
1450,2023-04-18,116.2
1450,2023-10-31,105.03
1450,2023-07-17,82.05
1451,2023-09-02,95.75
1451,2023-06-24,38.39
1451,2023-10-01,83.62
1452,2023-03-27,59.51
1452,2023-12-04,78.8
1452,2023-01-16,121.59
1453,2023-10-03,84.58
1453,2023-04-23,125.05
1453,2023-09-30,96.99
1453,2023-08-11,81.47
1453,2023-09-16,95.49
1453,2023-03-31,80.11
1453,2023-12-09,95.03
1453,2023-09-11,123.83
1453,2023-06-22,62.04
1453,2023-04-01,148.81
1453,2023-06-26,129.8
1453,2023-10-28,114.03
1453,2023-07-14,98.79
1453,2023-09-24,85.25
1453,2023-08-02,46.96
1453,2023-03-08,90.98
1453,2023-03-03,97.69
1453,2023-07-30,102.63
1453,2023-07-24,95.66
1453,2023-07-09,146.26
1454,2023-06-15,152.14
1454,2023-09-02,112.87
1455,2023-10-22,110.16
1455,2023-01-01,96.15
1455,2023-08-05,124.81
1456,2023-04-25,92.28
1457,2023-10-02,66.3
1457,2023-12-01,161.37
1457,2023-02-05,109.29
1457,2023-03-19,121.05
1457,2023-04-11,96.5
1458,2023-05-02,106.43
1459,2023-09-04,87.28
1459,2023-10-18,77.03
1459,2023-07-26,123.9
1459,2023-08-30,77.02
1459,2023-04-20,113.47
1460,2023-07-08,75.53
1460,2023-12-26,84.81
1460,2023-02-21,103.86
1460,2023-12-08,107.43
1460,2023-03-07,94.96
1461,2023-10-26,86.72
1461,2023-09-12,119.07
1461,2023-05-17,111.35
1462,2023-05-12,74.58
1463,2023-12-22,69.87
1464,2023-05-28,103.8
1465,2023-02-18,113.12
1466,2023-01-08,77.48
1467,2023-01-16,115.1
1467,2023-11-04,122.1
1468,2023-02-22,137.39
1468,2023-08-30,119.22
1469,2023-07-11,82.85
1470,2023-03-19,44.35
1471,2023-06-15,94.03
1472,2023-11-13,105.54
1472,2023-12-19,107.13
1472,2023-05-16,63.68
1472,2023-11-11,145.58
1472,2023-09-29,116.94
1473,2023-12-26,154.42
1473,2023-03-16,102.49
1474,2023-05-09,95.22
1474,2023-01-09,70.41
1475,2023-11-06,75.22
1476,2023-03-20,117.67
1476,2023-06-28,109.41
1476,2023-04-13,87.57
1476,2023-04-21,95.36
1476,2023-08-22,98.2
1476,2023-03-23,103.56
1476,2023-04-27,74.62
1476,2023-08-29,122.09
1476,2023-06-03,80.88
1476,2023-08-08,97.04
1477,2023-10-12,124.79
1477,2023-09-25,79.65
1477,2023-09-15,81.58
1478,2023-10-01,59.91
1478,2023-09-11,67.74
1479,2023-03-07,135.02
1479,2023-05-30,147.65
1479,2023-01-23,125.07
1479,2023-05-11,76.6
1479,2023-12-09,114.96
1479,2023-05-01,41.73
1479,2023-10-22,130.57
1479,2023-07-17,96.2
1479,2023-05-23,61.68
1479,2023-09-11,111.23
1479,2023-11-25,24.37
1479,2023-11-20,104.46
1479,2023-08-18,48.98
1479,2023-09-20,77.96
1479,2023-11-25,140.36
1479,2023-12-07,80.54
1479,2023-09-16,68.93
1479,2023-10-29,126.43
1479,2023-02-28,138.14
1479,2023-04-29,103.46
1480,2023-07-08,58.4
1480,2023-03-25,96.65
1480,2023-10-24,99.12
1481,2023-09-03,111.86
1481,2023-12-01,44.97
1481,2023-02-06,75.8
1481,2023-03-05,112.1
1481,2023-02-03,45.23
1482,2023-07-28,138.35
1482,2023-12-31,98.17
1482,2023-07-18,91.52
1482,2023-10-12,98.5
1482,2023-11-26,91.91
1482,2023-04-11,102.07
1482,2023-09-01,47.66
1482,2023-08-14,79.29
1482,2023-03-18,89.09
1482,2023-10-11,115.37
1483,2023-02-01,137.52
1483,2023-01-17,64.32
1484,2023-11-29,69.06
1484,2023-07-22,120.05
1484,2023-04-26,152.53
1485,2023-12-31,82.68
1486,2023-06-05,127.69
1486,2023-09-28,84.38
1486,2023-10-19,132.59
1486,2023-11-27,37.31
1486,2023-02-25,89.93
1486,2023-11-04,65.36
1486,2023-08-10,96.78
1486,2023-11-05,148.17
1486,2023-06-06,79.6
1486,2023-04-22,50.07
1486,2023-06-20,161.07
1486,2023-11-03,159.76
1486,2023-06-10,96.84
1486,2023-01-21,70.35
1486,2023-12-29,104.88
1486,2023-10-30,38.99
1486,2023-08-02,86.29
1486,2023-10-06,70.98
1486,2023-06-20,63.07
1486,2023-04-20,50.36
1487,2023-03-12,113.0
1487,2023-04-23,77.7
1487,2023-08-16,101.94
1488,2023-11-02,156.03
1488,2023-07-12,56.56
1488,2023-07-03,64.86
1488,2023-01-15,81.27
1488,2023-06-28,135.38
1489,2023-09-17,120.03
1489,2023-01-24,162.21
1489,2023-08-04,82.1
1489,2023-11-23,39.94
1489,2023-07-05,15.89
1490,2023-07-27,68.1
1490,2023-05-13,102.15
1491,2023-04-30,119.84
1491,2023-07-02,125.0
1491,2023-09-27,117.94
1491,2023-04-22,136.62
1491,2023-06-27,160.41
1491,2023-05-07,95.96
1491,2023-04-21,103.44
1491,2023-05-29,54.3
1491,2023-11-10,84.06
1491,2023-12-17,139.72
1492,2023-09-16,91.24
1493,2023-09-28,103.5
1493,2023-07-18,104.4
1493,2023-07-28,92.56
1494,2023-10-18,85.6
1494,2023-09-07,119.76
1494,2023-02-21,106.97
1494,2023-01-14,144.29
1494,2023-03-31,0.0
1495,2023-12-17,102.16
1495,2023-02-21,151.35
1495,2023-05-22,90.9
1495,2023-12-31,159.83
1495,2023-05-30,62.38
1496,2023-01-04,70.03
1496,2023-03-16,67.04
1496,2023-05-23,101.34
1496,2023-11-22,65.4
1496,2023-12-26,147.03
1497,2023-06-11,118.88
1497,2023-03-14,109.81
1498,2023-03-27,105.91
1498,2023-07-09,105.63
1499,2023-12-21,74.54
1499,2023-03-28,51.64
1499,2023-02-09,113.77
1499,2023-02-15,139.36
1499,2023-05-18,97.32
1499,2023-06-13,148.31
1499,2023-01-16,118.54
1499,2023-01-01,110.4
1499,2023-07-09,143.72
1499,2023-10-21,54.28
1500,2023-12-03,103.36
1500,2023-10-23,96.07
1500,2023-07-03,97.96
1500,2023-03-15,91.73
1500,2023-09-09,70.43
1501,2023-06-22,74.49
1501,2023-03-20,81.01
1502,2023-06-04,96.99
1503,2023-11-12,136.4
1503,2023-10-28,115.99
1504,2023-04-12,136.2
1505,2023-09-27,108.07
1505,2023-07-24,87.66
1505,2023-05-25,83.57
1506,2023-01-14,44.12
1506,2023-05-05,132.41
1507,2023-12-17,46.96
1508,2023-10-08,100.59
1508,2023-12-24,102.07
1508,2023-04-13,96.02
1508,2023-07-09,61.19
1508,2023-09-29,127.03
1508,2023-10-20,74.85
1508,2023-01-31,63.62
1508,2023-01-19,70.62
1508,2023-09-12,99.66
1508,2023-03-28,111.5
1509,2023-11-08,70.27
1509,2023-04-07,131.75
